kind,device,device_type,kernel,modulus,bits,operation,items,seconds,ops_per_sec,mismatches
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,MULTIPLYPRODUCTSCANNING,604288,0.022163776,27264668.280,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,MONTGOMERYMULTIPLICATION,604343,0.060822580,9936161.865,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,MONTGOMERYMULTIPLICATION,604288,0.000070224,8605171587.603,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,MONTGOMERYMULTIPLICATION,604288,0.016761503,36052136.460,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,COMPARE,604343,0.005181324,116638720.823,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,COMPARE,604288,0.000052650,11477456318.778,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,COMPARE,604288,0.016700418,36184004.567,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,REDUCE,75542,0.000812042,93027203.497,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,REDUCE,118976,0.000092645,1284214726.076,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,REDUCE,118976,0.003545078,33560897.831,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,MODMUL,37771,0.002186920,17271322.002,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,MODMUL,118976,0.000142030,837682461.401,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,MODMUL,118976,0.003647914,32614804.651,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,MODEXP,9442,0.058660877,160959.066,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,MODEXP,118976,0.003917715,30368722.224,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,MODEXP,118976,0.007462514,15943152.459,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,EXPONENTIATION,9442,0.018441250,512004.336,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,EXPONENTIATION,118976,0.004424568,26889856.618,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,EXPONENTIATION,118976,0.007926064,15010729.012,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,DIVIDE,75542,0.001565111,48266229.225,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,DIVIDE,118976,0.000109077,1090752748.257,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,DIVIDE,118976,0.004597115,25880580.212,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,ISQRT,18885,0.000853881,22116664.786,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,ISQRT,118976,0.000816059,145793409.944,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,ISQRT,118976,0.002668976,44577394.551,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,MODMUL_R2,604343,0.034959221,17287084.273,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,MODMUL_R2,604288,0.000116350,5193713261.584,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,secp256k1,256,MODMUL_R2,604288,0.008469777,71346388.889,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,ADD,604343,0.007457244,81041065.822,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,ADD,604288,0.000077457,7801599751.605,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,ADD,604288,0.008422466,71747158.179,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,SUBTRACT,604343,0.006209074,97332229.800,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,SUBTRACT,604288,0.000081264,7436114207.438,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,SUBTRACT,604288,0.008448365,71527213.410,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,ADDMOD,604343,0.014322273,42196025.824,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,ADDMOD,604288,0.000056447,10705405907.346,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,ADDMOD,604288,0.008417136,71792590.428,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,SUBTRACTMOD,604343,0.013366509,45213226.593,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,SUBTRACTMOD,604288,0.000059994,10072484388.545,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,SUBTRACTMOD,604288,0.016691020,36204378.181,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,MULTIPLYOPERANDSCANNING,604343,0.009061949,66690179.917,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,MULTIPLYOPERANDSCANNING,604288,0.000194700,3103688216.597,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,MULTIPLYOPERANDSCANNING,604288,0.022284656,27116774.800,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,604343,0.009022124,66984560.190,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,604288,0.000138343,4368046607.860,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,604288,0.022171492,27255179.772,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,MONTGOMERYMULTIPLICATION,604343,0.061276711,9862523.454,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,MONTGOMERYMULTIPLICATION,604288,0.000072257,8363022721.273,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,MONTGOMERYMULTIPLICATION,604288,0.016733239,36113032.402,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,COMPARE,604343,0.005145135,117459117.258,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,COMPARE,604288,0.000061436,9836042526.757,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,COMPARE,604288,0.016701580,36181486.966,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,REDUCE,75542,0.001316809,57367465.232,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,REDUCE,118976,0.000094409,1260217490.724,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,REDUCE,118976,0.003561189,33409067.099,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,MODMUL,37771,0.002193373,17220509.788,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,MODMUL,118976,0.000138062,861757433.756,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,MODMUL,118976,0.003664085,32470860.881,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,MODEXP,9442,0.054666853,172718.924,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,MODEXP,118976,0.003913478,30401601.892,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,MODEXP,118976,0.007425834,16021904.160,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,EXPONENTIATION,9442,0.018300052,515954.817,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,EXPONENTIATION,118976,0.004412034,26966246.942,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,EXPONENTIATION,118976,0.007749008,15353707.181,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,DIVIDE,75542,0.001521568,49647467.397,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,DIVIDE,118976,0.000115359,1031352487.787,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,DIVIDE,118976,0.004605692,25832382.427,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,ISQRT,18885,0.000857397,22025969.747,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,ISQRT,118976,0.000825016,144210525.888,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,ISQRT,118976,0.004327594,27492413.679,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,MODMUL_R2,604343,0.034914755,17309100.393,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,MODMUL_R2,604288,0.000103827,5820150554.826,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,rsa256(composite),256,MODMUL_R2,604288,0.008733547,69191589.152,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,brainpoolP512r1,512,ADD,302171,0.004516341,66906152.199,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,ADD,302144,0.000109107,2769244850.596,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,ADD,302144,0.016721096,18069629.048,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,brainpoolP512r1,512,SUBTRACT,302171,0.004189952,72118013.197,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,SUBTRACT,302144,0.000106242,2843921839.035,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,SUBTRACT,302144,0.016726977,18063275.661,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,brainpoolP512r1,512,ADDMOD,302171,0.008069897,37444219.841,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,ADDMOD,302144,0.000091664,3296211267.336,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,ADDMOD,302144,0.016753427,18034757.919,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,brainpoolP512r1,512,SUBTRACTMOD,302171,0.007487250,40358075.253,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,SUBTRACTMOD,302144,0.000094569,3194956308.261,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,SUBTRACTMOD,302144,0.016718962,18071935.330,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,brainpoolP512r1,512,MULTIPLYOPERANDSCANNING,302171,0.009355115,32300083.945,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,MULTIPLYOPERANDSCANNING,302144,0.000539825,559707486.503,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,MULTIPLYOPERANDSCANNING,302144,0.022647864,13340949.091,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,brainpoolP512r1,512,MULTIPLYPRODUCTSCANNING,302171,0.009458612,31946653.645,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,MULTIPLYPRODUCTSCANNING,302144,0.000251527,1201239099.030,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,MULTIPLYPRODUCTSCANNING,302144,0.022372011,13505446.547,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,brainpoolP512r1,512,MONTGOMERYMULTIPLICATION,302171,0.071442822,4229550.171,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,MONTGOMERYMULTIPLICATION,302144,0.000152028,1987424246.208,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,MONTGOMERYMULTIPLICATION,302144,0.016906397,17871578.238,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,brainpoolP512r1,512,COMPARE,302171,0.003542133,85307634.678,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,COMPARE,302144,0.000093187,3242341621.004,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,COMPARE,302144,0.016751614,18036709.848,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,brainpoolP512r1,512,REDUCE,37771,0.000705288,53554007.273,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,REDUCE,118976,0.001484989,80119114.379,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,REDUCE,118976,0.008081207,14722553.108,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,brainpoolP512r1,512,MODMUL,18885,0.002154329,8766070.170,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,MODMUL,118976,0.003907386,30449001.094,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,MODMUL,118976,0.010526939,11302050.795,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,brainpoolP512r1,512,MODEXP,4721,0.166833075,28297.746,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,MODEXP,118976,0.032458494,3665481.220,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,MODEXP,118976,0.034562827,3442311.004,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,brainpoolP512r1,512,EXPONENTIATION,4721,0.029433283,160396.650,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,EXPONENTIATION,118976,0.028357591,4195560.897,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,EXPONENTIATION,118976,0.030788164,3864342.139,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,brainpoolP512r1,512,DIVIDE,37771,0.000804136,46970921.566,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,DIVIDE,118976,0.001404776,84693929.545,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,DIVIDE,118976,0.003504732,33947246.905,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,brainpoolP512r1,512,ISQRT,9442,0.000779369,12114926.579,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,ISQRT,118976,0.016906168,7037431.610,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,ISQRT,118976,0.018563442,6409156.256,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,brainpoolP512r1,512,MODMUL_R2,302171,0.034582265,8737744.574,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,MODMUL_R2,302144,0.000177667,1700619597.421,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,brainpoolP512r1,512,MODMUL_R2,302144,0.004131201,73137086.093,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p1024,1024,ADD,151085,0.003176740,47559763.946,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,ADD,151040,0.000125649,1202079577.043,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,ADD,151040,0.016752756,9015830.010,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p1024,1024,SUBTRACT,151085,0.002898842,52119085.821,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,SUBTRACT,151040,0.000122042,1237607667.014,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,SUBTRACT,151040,0.016821947,8978746.661,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p1024,1024,ADDMOD,151085,0.005540195,27270700.002,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,ADDMOD,151040,0.000112253,1345531867.154,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,ADDMOD,151040,0.016750541,9017022.170,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p1024,1024,SUBTRACTMOD,151085,0.004649204,32496960.986,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,SUBTRACTMOD,151040,0.000205430,735238390.357,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,SUBTRACTMOD,151040,0.016750932,9016811.736,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p1024,1024,MULTIPLYOPERANDSCANNING,151085,0.016797009,8994756.190,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,MULTIPLYOPERANDSCANNING,151040,0.000884389,170784568.010,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,MULTIPLYOPERANDSCANNING,151040,0.022952362,6580586.357,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p1024,1024,MULTIPLYPRODUCTSCANNING,151085,0.016693833,9050348.086,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,MULTIPLYPRODUCTSCANNING,151040,0.000827561,182512247.788,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,MULTIPLYPRODUCTSCANNING,151040,0.022983310,6571725.295,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p1024,1024,MONTGOMERYMULTIPLICATION,151085,0.113068937,1336220.223,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,MONTGOMERYMULTIPLICATION,151040,0.000439023,344036722.949,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,MONTGOMERYMULTIPLICATION,151040,0.017274847,8743348.049,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p1024,1024,COMPARE,151085,0.001286421,117446002.038,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,COMPARE,151040,0.000103887,1453885010.013,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,COMPARE,151040,0.016676732,9056930.281,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p1024,1024,REDUCE,18885,0.000249654,75644675.698,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,REDUCE,118976,0.005510459,21590942.054,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,REDUCE,118976,0.018767789,6339372.206,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p1024,1024,MODMUL,9442,0.003065378,3080207.227,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,MODMUL,118976,0.016209344,7339963.951,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,MODMUL,118976,0.019710871,6036060.022,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p1024,1024,MODEXP,2360,0.526814813,4479.753,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,MODEXP,118976,0.262765911,452783.238,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,MODEXP,118976,0.266055824,447184.347,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p1024,1024,EXPONENTIATION,2360,0.071207857,33142.410,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,EXPONENTIATION,118976,0.282291729,421464.704,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,EXPONENTIATION,118976,0.286294348,415572.298,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p1024,1024,DIVIDE,18885,0.000465584,40561961.978,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,DIVIDE,118976,0.005461115,21786026.585,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,DIVIDE,118976,0.010013595,11881447.184,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p1024,1024,ISQRT,4721,0.000760083,6211163.072,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,ISQRT,118976,0.076455969,1556137.496,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,ISQRT,118976,0.080119221,1484986.979,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p1024,1024,MODMUL_R2,151085,0.049265544,3066747.831,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,MODMUL_R2,151040,0.000340075,444137323.619,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p1024,1024,MODMUL_R2,151040,0.004405221,34286588.802,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p2048,2048,ADD,75542,0.002201347,34316263.167,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p2048,2048,ADD,118976,0.001291732,92105787.782,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p2048,2048,ADD,118976,0.011058698,10758590.036,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p2048,2048,SUBTRACT,75542,0.002624180,28786897.952,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p2048,2048,SUBTRACT,118976,0.000162638,731538640.720,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p2048,2048,SUBTRACT,118976,0.006760020,17599947.820,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p2048,2048,ADDMOD,75542,0.003816644,19792781.496,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p2048,2048,ADDMOD,118976,0.000145396,818289446.602,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p2048,2048,ADDMOD,118976,0.006714884,17718251.086,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p2048,2048,SUBTRACTMOD,75542,0.003457012,21851819.563,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p2048,2048,SUBTRACTMOD,118976,0.000141699,839639740.596,0
opencl-e2e,NVIDIA GeForce RTX 5090,GPU,w32-opt,p2048,2048,SUBTRACTMOD,118976,0.006676331,17820566.604,0
library,AMD Ryzen 9 7950X 16-Core Processor,host-cpu,gmp-1t,p2048,2048,MULTIPLYOPERANDSCANNING,75542,0.027292249,2767892.083,0
opencl-kernel,NVIDIA GeForce RTX 5090,GPU,w32-opt,p2048,2048,MULTIPLYOPERANDSCANNING,118976,0.000936448,127050317.592,0
