kind,device,device_type,kernel,modulus,bits,operation,items,seconds,ops_per_sec,mismatches
opencl-kernel,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,ADD,50000,0.000603841,82803265.577,0
opencl-e2e,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,ADD,50000,0.001097838,45544058.364,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-1t,secp256k1,256,SUBTRACT,50000,0.000462987,107994455.304,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-nt,secp256k1,256,SUBTRACT,50000,0.001749407,28581117.679,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,openssl-nt,secp256k1,256,SUBTRACT,50000,0.000920653,54309294.114,0
library,NVIDIA B200,gpu,cgbn,secp256k1,256,SUBTRACT,50000,0.000007872,6351626016.260,0
opencl-kernel,NVIDIA B200,GPU,w8,secp256k1,256,SUBTRACT,50000,0.000023170,2157960546.453,0
opencl-e2e,NVIDIA B200,GPU,w8,secp256k1,256,SUBTRACT,50000,0.000396282,126172793.002,0
opencl-kernel,NVIDIA B200,GPU,w16,secp256k1,256,SUBTRACT,50000,0.000017471,2861880590.371,0
opencl-e2e,NVIDIA B200,GPU,w16,secp256k1,256,SUBTRACT,50000,0.000503726,99260321.153,0
opencl-kernel,NVIDIA B200,GPU,w32,secp256k1,256,SUBTRACT,50000,0.000014012,3568374815.972,0
opencl-e2e,NVIDIA B200,GPU,w32,secp256k1,256,SUBTRACT,50000,0.000545339,91686075.928,0
opencl-kernel,NVIDIA B200,GPU,w32-opt,secp256k1,256,SUBTRACT,50000,0.000014114,3542591675.877,0
opencl-e2e,NVIDIA B200,GPU,w32-opt,secp256k1,256,SUBTRACT,50000,0.000559671,89338205.738,0
opencl-kernel,NVIDIA B200,GPU,w32-o64,secp256k1,256,SUBTRACT,50000,0.000013753,3635551047.081,0
opencl-e2e,NVIDIA B200,GPU,w32-o64,secp256k1,256,SUBTRACT,50000,0.000505597,98892995.490,0
opencl-kernel,NVIDIA B200,GPU,w32-il,secp256k1,256,SUBTRACT,50000,0.000012431,4022182854.788,0
opencl-e2e,NVIDIA B200,GPU,w32-il,secp256k1,256,SUBTRACT,50000,0.000521681,95844004.850,0
opencl-kernel,NVIDIA B200,GPU,w32-il64,secp256k1,256,SUBTRACT,50000,0.000012665,3947906808.468,0
opencl-e2e,NVIDIA B200,GPU,w32-il64,secp256k1,256,SUBTRACT,50000,0.000616564,81094588.844,0
opencl-kernel,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,SUBTRACT,50000,0.000759195,65859236.441,0
opencl-e2e,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,SUBTRACT,50000,0.001398876,35742983.241,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-1t,secp256k1,256,ADDMOD,50000,0.001575398,31738011.858,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-nt,secp256k1,256,ADDMOD,50000,0.001392565,35904957.525,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,openssl-nt,secp256k1,256,ADDMOD,50000,0.000142262,351464950.017,0
library,NVIDIA B200,gpu,cgbn,secp256k1,256,ADDMOD,50000,0.000009856,5073051948.052,0
opencl-kernel,NVIDIA B200,GPU,w8,secp256k1,256,ADDMOD,50000,0.000030585,1634789225.153,0
opencl-e2e,NVIDIA B200,GPU,w8,secp256k1,256,ADDMOD,50000,0.000400778,124757339.927,0
opencl-kernel,NVIDIA B200,GPU,w16,secp256k1,256,ADDMOD,50000,0.000020803,2403505000.672,0
opencl-e2e,NVIDIA B200,GPU,w16,secp256k1,256,ADDMOD,50000,0.000583740,85654579.394,0
opencl-kernel,NVIDIA B200,GPU,w32,secp256k1,256,ADDMOD,50000,0.000016099,3105790985.545,0
opencl-e2e,NVIDIA B200,GPU,w32,secp256k1,256,ADDMOD,50000,0.000497927,100416334.577,0
opencl-kernel,NVIDIA B200,GPU,w32-opt,secp256k1,256,ADDMOD,50000,0.000014055,3557468501.048,0
opencl-e2e,NVIDIA B200,GPU,w32-opt,secp256k1,256,ADDMOD,50000,0.000492767,101467816.880,0
opencl-kernel,NVIDIA B200,GPU,w32-o64,secp256k1,256,ADDMOD,50000,0.000014397,3472953849.388,0
opencl-e2e,NVIDIA B200,GPU,w32-o64,secp256k1,256,ADDMOD,50000,0.000688815,72588428.353,0
opencl-kernel,NVIDIA B200,GPU,w32-il,secp256k1,256,ADDMOD,50000,0.000012003,4165624650.599,0
opencl-e2e,NVIDIA B200,GPU,w32-il,secp256k1,256,ADDMOD,50000,0.000569151,87850146.268,0
opencl-kernel,NVIDIA B200,GPU,w32-il64,secp256k1,256,ADDMOD,50000,0.000012065,4144201254.366,0
opencl-e2e,NVIDIA B200,GPU,w32-il64,secp256k1,256,ADDMOD,50000,0.000698088,71624210.935,0
opencl-kernel,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,ADDMOD,50000,0.001260337,39671930.459,0
opencl-e2e,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,ADDMOD,50000,0.002378526,21021422.270,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-1t,secp256k1,256,SUBTRACTMOD,50000,0.001385536,36087117.031,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-nt,secp256k1,256,SUBTRACTMOD,50000,0.000026766,1868067457.974,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,openssl-nt,secp256k1,256,SUBTRACTMOD,50000,0.001398660,35748492.963,0
library,NVIDIA B200,gpu,cgbn,secp256k1,256,SUBTRACTMOD,50000,0.000010848,4609144542.773,0
opencl-kernel,NVIDIA B200,GPU,w8,secp256k1,256,SUBTRACTMOD,50000,0.000030373,1646199452.668,0
opencl-e2e,NVIDIA B200,GPU,w8,secp256k1,256,SUBTRACTMOD,50000,0.000548831,91102713.863,0
opencl-kernel,NVIDIA B200,GPU,w16,secp256k1,256,SUBTRACTMOD,50000,0.000021538,2321478458.462,0
opencl-e2e,NVIDIA B200,GPU,w16,secp256k1,256,SUBTRACTMOD,50000,0.000605449,82583328.001,0
opencl-kernel,NVIDIA B200,GPU,w32,secp256k1,256,SUBTRACTMOD,50000,0.000014833,3370849033.473,0
opencl-e2e,NVIDIA B200,GPU,w32,secp256k1,256,SUBTRACTMOD,50000,0.000524587,95313075.234,0
opencl-kernel,NVIDIA B200,GPU,w32-opt,secp256k1,256,SUBTRACTMOD,50000,0.000014281,3501151268.820,0
opencl-e2e,NVIDIA B200,GPU,w32-opt,secp256k1,256,SUBTRACTMOD,50000,0.000610723,81870170.953,0
opencl-kernel,NVIDIA B200,GPU,w32-o64,secp256k1,256,SUBTRACTMOD,50000,0.000014302,3496021502.120,0
opencl-e2e,NVIDIA B200,GPU,w32-o64,secp256k1,256,SUBTRACTMOD,50000,0.000550686,90795838.369,0
opencl-kernel,NVIDIA B200,GPU,w32-il,secp256k1,256,SUBTRACTMOD,50000,0.000012301,4064701931.576,0
opencl-e2e,NVIDIA B200,GPU,w32-il,secp256k1,256,SUBTRACTMOD,50000,0.000566655,88237117.766,0
opencl-kernel,NVIDIA B200,GPU,w32-il64,secp256k1,256,SUBTRACTMOD,50000,0.000012222,4090990509.211,0
opencl-e2e,NVIDIA B200,GPU,w32-il64,secp256k1,256,SUBTRACTMOD,50000,0.000672129,74390483.488,0
opencl-kernel,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,SUBTRACTMOD,50000,0.001022742,48888184.256,0
opencl-e2e,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,SUBTRACTMOD,50000,0.001248861,40036478.646,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-1t,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000657290,76069884.509,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-nt,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.001267165,39458170.692,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,openssl-nt,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.001160176,43096909.241,0
opencl-kernel,NVIDIA B200,GPU,w8,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.001676169,29829927.806,0
opencl-e2e,NVIDIA B200,GPU,w8,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.002307451,21668932.694,0
opencl-kernel,NVIDIA B200,GPU,w16,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000593799,84203570.219,0
opencl-e2e,NVIDIA B200,GPU,w16,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.001222211,40909468.666,0
opencl-kernel,NVIDIA B200,GPU,w32,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000078091,640279205.004,0
opencl-e2e,NVIDIA B200,GPU,w32,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000797679,62681859.717,0
opencl-kernel,NVIDIA B200,GPU,w32-opt,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000018211,2745581016.672,0
opencl-e2e,NVIDIA B200,GPU,w32-opt,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000653678,76490263.330,0
opencl-kernel,NVIDIA B200,GPU,w32-o64,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000016558,3019691276.225,0
opencl-e2e,NVIDIA B200,GPU,w32-o64,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000594080,84163754.637,0
opencl-kernel,NVIDIA B200,GPU,w32-il,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000014736,3393058433.730,0
opencl-e2e,NVIDIA B200,GPU,w32-il,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000725740,68895198.072,0
opencl-kernel,NVIDIA B200,GPU,w32-il64,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000013282,3764510168.199,0
opencl-e2e,NVIDIA B200,GPU,w32-il64,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000620810,80539944.197,0
opencl-kernel,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.001828751,27341064.108,0
opencl-e2e,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.002597143,19251924.562,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-1t,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000670352,74587680.392,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-nt,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000807535,61916857.368,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,openssl-nt,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000820349,60949669.005,0
library,NVIDIA B200,gpu,cgbn,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000008896,5620503597.122,0
opencl-kernel,NVIDIA B200,GPU,w8,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000172680,289552911.799,0
opencl-e2e,NVIDIA B200,GPU,w8,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000785020,63692649.056,0
opencl-kernel,NVIDIA B200,GPU,w16,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000059767,836581442.359,0
opencl-e2e,NVIDIA B200,GPU,w16,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000667805,74872159.321,0
opencl-kernel,NVIDIA B200,GPU,w32,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000024301,2057528501.897,0
opencl-e2e,NVIDIA B200,GPU,w32,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000613710,81471701.144,0
opencl-kernel,NVIDIA B200,GPU,w32-opt,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000023326,2143528837.295,0
opencl-e2e,NVIDIA B200,GPU,w32-opt,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000613843,81454055.978,0
opencl-kernel,NVIDIA B200,GPU,w32-o64,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000023355,2140868364.753,0
opencl-e2e,NVIDIA B200,GPU,w32-o64,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000672213,74381181.885,0
opencl-kernel,NVIDIA B200,GPU,w32-il,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000021252,2352710593.030,0
opencl-e2e,NVIDIA B200,GPU,w32-il,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000686535,72829495.713,0
opencl-kernel,NVIDIA B200,GPU,w32-il64,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000020220,2472806006.172,0
opencl-e2e,NVIDIA B200,GPU,w32-il64,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000637345,78450459.135,0
opencl-kernel,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.002229005,22431533.534,0
opencl-e2e,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.003605834,13866417.683,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-1t,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.005916322,8451196.538,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-nt,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.003575098,13985630.595,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,openssl-nt,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.007595871,6582523.590,0
library,NVIDIA B200,gpu,cgbn,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000011072,4515895953.757,0
opencl-kernel,NVIDIA B200,GPU,w8,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000076332,655034162.084,0
opencl-e2e,NVIDIA B200,GPU,w8,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000447778,111662467.814,0
opencl-kernel,NVIDIA B200,GPU,w16,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000028990,1724734078.114,0
opencl-e2e,NVIDIA B200,GPU,w16,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000579302,86310754.764,0
opencl-kernel,NVIDIA B200,GPU,w32,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000014849,3367228499.749,0
opencl-e2e,NVIDIA B200,GPU,w32,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000550870,90765521.519,0
opencl-kernel,NVIDIA B200,GPU,w32-opt,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000016889,2960515110.115,0
opencl-e2e,NVIDIA B200,GPU,w32-opt,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000628846,79510722.940,0
opencl-kernel,NVIDIA B200,GPU,w32-o64,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000015227,3283639244.948,0
opencl-e2e,NVIDIA B200,GPU,w32-o64,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000501701,99660948.227,0
opencl-kernel,NVIDIA B200,GPU,w32-il,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000016506,3029211338.294,0
opencl-e2e,NVIDIA B200,GPU,w32-il,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000558723,89489783.418,0
opencl-kernel,NVIDIA B200,GPU,w32-il64,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000013602,3675939144.129,0
opencl-e2e,NVIDIA B200,GPU,w32-il64,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000691056,72353034.555,0
opencl-kernel,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.003080687,16230145.963,0
opencl-e2e,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.004541264,11010150.400,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-1t,secp256k1,256,COMPARE,50000,0.000294738,169642307.399,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-nt,secp256k1,256,COMPARE,50000,0.000761795,65634489.792,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,openssl-nt,secp256k1,256,COMPARE,50000,0.000009133,5474643471.167,0
library,NVIDIA B200,gpu,cgbn,secp256k1,256,COMPARE,50000,0.000008608,5808550185.874,0
opencl-kernel,NVIDIA B200,GPU,w8,secp256k1,256,COMPARE,50000,0.000023584,2120081593.405,0
opencl-e2e,NVIDIA B200,GPU,w8,secp256k1,256,COMPARE,50000,0.000387270,129108889.252,0
opencl-kernel,NVIDIA B200,GPU,w16,secp256k1,256,COMPARE,50000,0.000018026,2773774102.634,0
opencl-e2e,NVIDIA B200,GPU,w16,secp256k1,256,COMPARE,50000,0.000593089,84304374.596,0
opencl-kernel,NVIDIA B200,GPU,w32-opt,secp256k1,256,COMPARE,50000,0.000013594,3678111257.076,0
opencl-e2e,NVIDIA B200,GPU,w32-opt,secp256k1,256,COMPARE,50000,0.000644835,77539222.074,0
opencl-kernel,NVIDIA B200,GPU,w32-o64,secp256k1,256,COMPARE,50000,0.000013566,3685654838.156,0
opencl-e2e,NVIDIA B200,GPU,w32-o64,secp256k1,256,COMPARE,50000,0.000705381,70883674.400,0
opencl-kernel,NVIDIA B200,GPU,w32-il,secp256k1,256,COMPARE,50000,0.000012767,3916335937.557,0
opencl-e2e,NVIDIA B200,GPU,w32-il,secp256k1,256,COMPARE,50000,0.000513782,97317534.374,0
opencl-kernel,NVIDIA B200,GPU,w32-il64,secp256k1,256,COMPARE,50000,0.000013084,3821485270.932,0
opencl-e2e,NVIDIA B200,GPU,w32-il64,secp256k1,256,COMPARE,50000,0.000520025,96149217.917,0
opencl-kernel,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,COMPARE,50000,0.000842747,59329783.778,0
opencl-e2e,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,COMPARE,50000,0.001843834,27117409.402,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-1t,secp256k1,256,REDUCE,6250,0.000076605,81587763.072,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-nt,secp256k1,256,REDUCE,6250,0.000106167,58869534.537,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,openssl-nt,secp256k1,256,REDUCE,6250,0.000047997,130217319.687,0
library,NVIDIA B200,gpu,cgbn,secp256k1,256,REDUCE,50000,0.000012832,3896508728.180,0
opencl-kernel,NVIDIA B200,GPU,w8,secp256k1,256,REDUCE,50000,0.000141956,352222033.276,0
opencl-e2e,NVIDIA B200,GPU,w8,secp256k1,256,REDUCE,50000,0.000574977,86959997.003,0
opencl-kernel,NVIDIA B200,GPU,w16,secp256k1,256,REDUCE,50000,0.000096272,519361923.165,0
opencl-e2e,NVIDIA B200,GPU,w16,secp256k1,256,REDUCE,50000,0.000746374,66990541.955,0
opencl-kernel,NVIDIA B200,GPU,w32-opt,secp256k1,256,REDUCE,50000,0.000037959,1317211996.381,0
opencl-e2e,NVIDIA B200,GPU,w32-opt,secp256k1,256,REDUCE,50000,0.000659586,75805134.244,0
opencl-kernel,NVIDIA B200,GPU,w32-o64,secp256k1,256,REDUCE,50000,0.000037473,1334292445.579,0
opencl-e2e,NVIDIA B200,GPU,w32-o64,secp256k1,256,REDUCE,50000,0.000550502,90826194.685,0
opencl-kernel,NVIDIA B200,GPU,w32-il,secp256k1,256,REDUCE,50000,0.000037458,1334827386.702,0
opencl-e2e,NVIDIA B200,GPU,w32-il,secp256k1,256,REDUCE,50000,0.000558609,89508060.288,0
opencl-kernel,NVIDIA B200,GPU,w32-il64,secp256k1,256,REDUCE,50000,0.000036538,1368438469.504,0
opencl-e2e,NVIDIA B200,GPU,w32-il64,secp256k1,256,REDUCE,50000,0.000520263,96105242.105,0
opencl-kernel,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,REDUCE,50000,0.002572986,19432675.113,0
opencl-e2e,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,REDUCE,50000,0.003819028,13092336.474,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-1t,secp256k1,256,MODMUL,3125,0.000194320,16081756.664,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-nt,secp256k1,256,MODMUL,3125,0.000004153,752445650.235,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,openssl-nt,secp256k1,256,MODMUL,3125,0.000020683,151088400.438,0
library,NVIDIA B200,gpu,cgbn,secp256k1,256,MODMUL,50000,0.000030400,1644736842.105,0
opencl-kernel,NVIDIA B200,GPU,w8,secp256k1,256,MODMUL,50000,0.000378534,132088502.615,0
opencl-e2e,NVIDIA B200,GPU,w8,secp256k1,256,MODMUL,50000,0.000886761,56384978.507,0
opencl-kernel,NVIDIA B200,GPU,w16,secp256k1,256,MODMUL,50000,0.000226118,221123464.853,0
opencl-e2e,NVIDIA B200,GPU,w16,secp256k1,256,MODMUL,50000,0.000824291,60658187.957,0
opencl-kernel,NVIDIA B200,GPU,w32-opt,secp256k1,256,MODMUL,50000,0.000109264,457607074.585,0
opencl-e2e,NVIDIA B200,GPU,w32-opt,secp256k1,256,MODMUL,50000,0.000736819,67859270.903,0
opencl-kernel,NVIDIA B200,GPU,w32-o64,secp256k1,256,MODMUL,50000,0.000086588,577447420.424,0
opencl-e2e,NVIDIA B200,GPU,w32-o64,secp256k1,256,MODMUL,50000,0.000584439,85552141.111,0
opencl-kernel,NVIDIA B200,GPU,w32-il,secp256k1,256,MODMUL,50000,0.000107336,465827046.808,0
opencl-e2e,NVIDIA B200,GPU,w32-il,secp256k1,256,MODMUL,50000,0.000645573,77450572.742,0
opencl-kernel,NVIDIA B200,GPU,w32-il64,secp256k1,256,MODMUL,50000,0.000092607,539916038.457,0
opencl-e2e,NVIDIA B200,GPU,w32-il64,secp256k1,256,MODMUL,50000,0.000604971,82648594.857,0
opencl-kernel,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,MODMUL,50000,0.007947397,6291368.142,0
opencl-e2e,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,MODMUL,50000,0.008096659,6175386.682,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-1t,secp256k1,256,MODEXP,781,0.005884845,132713.777,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-nt,secp256k1,256,MODEXP,781,0.000110057,7096326.053,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,openssl-nt,secp256k1,256,MODEXP,781,0.000176147,4433797.383,0
library,NVIDIA B200,gpu,cgbn,secp256k1,256,MODEXP,50000,0.008116383,6160379.568,0
opencl-kernel,NVIDIA B200,GPU,w8,secp256k1,256,MODEXP,50000,0.017207982,2905628.327,0
opencl-e2e,NVIDIA B200,GPU,w8,secp256k1,256,MODEXP,50000,0.017736248,2819085.529,0
opencl-kernel,NVIDIA B200,GPU,w16,secp256k1,256,MODEXP,50000,0.003220264,15526677.388,0
opencl-e2e,NVIDIA B200,GPU,w16,secp256k1,256,MODEXP,50000,0.003953284,12647712.630,0
opencl-kernel,NVIDIA B200,GPU,w32-opt,secp256k1,256,MODEXP,50000,0.002549374,19612657.772,0
opencl-e2e,NVIDIA B200,GPU,w32-opt,secp256k1,256,MODEXP,50000,0.003249582,15386594.244,0
opencl-kernel,NVIDIA B200,GPU,w32-o64,secp256k1,256,MODEXP,50000,0.001228675,40694243.355,0
opencl-e2e,NVIDIA B200,GPU,w32-o64,secp256k1,256,MODEXP,50000,0.001938267,25796239.246,0
opencl-kernel,NVIDIA B200,GPU,w32-il,secp256k1,256,MODEXP,50000,0.002574028,19424808.261,0
opencl-e2e,NVIDIA B200,GPU,w32-il,secp256k1,256,MODEXP,50000,0.003347053,14938514.228,0
opencl-kernel,NVIDIA B200,GPU,w32-il64,secp256k1,256,MODEXP,50000,0.001238119,40383841.188,0
opencl-e2e,NVIDIA B200,GPU,w32-il64,secp256k1,256,MODEXP,50000,0.001870909,26724976.899,0
opencl-kernel,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,MODEXP,50000,1.993655698,25079.556,0
opencl-e2e,cpu-skylake-avx512-Intel(R) Xeon(R) Platinum 8559C,CPU,w8,secp256k1,256,MODEXP,50000,1.975283113,25312.827,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-1t,secp256k1,256,EXPONENTIATION,781,0.001925397,405630.528,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,gmp-nt,secp256k1,256,EXPONENTIATION,781,0.000051751,15091502.778,0
library,Intel(R) Xeon(R) Platinum 8559C,host-cpu,openssl-nt,secp256k1,256,EXPONENTIATION,781,0.000522033,1496073.945,0
