kind,device,device_type,kernel,modulus,bits,operation,items,seconds,ops_per_sec,mismatches
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,secp256k1,256,MODEXP,781,0.008216411,95053.669,0
opencl-kernel,Tesla P40,GPU,w8,secp256k1,256,MODEXP,21000,0.029347003,715575.625,0
opencl-e2e,Tesla P40,GPU,w8,secp256k1,256,MODEXP,21000,0.030125014,697095.111,0
opencl-kernel,Tesla P40,GPU,w16,secp256k1,256,MODEXP,21000,0.007165670,2930640.151,0
opencl-e2e,Tesla P40,GPU,w16,secp256k1,256,MODEXP,21000,0.007989023,2628606.740,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,secp256k1,256,EXPONENTIATION,781,0.003061485,255104.956,0
opencl-kernel,Tesla P40,GPU,w8,secp256k1,256,EXPONENTIATION,21000,0.155212795,135298.124,0
opencl-e2e,Tesla P40,GPU,w8,secp256k1,256,EXPONENTIATION,21000,0.156007210,134609.163,0
opencl-kernel,Tesla P40,GPU,w16,secp256k1,256,EXPONENTIATION,21000,0.028111122,747035.288,0
opencl-e2e,Tesla P40,GPU,w16,secp256k1,256,EXPONENTIATION,21000,0.028930889,725867.775,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,secp256k1,256,DIVIDE,6250,0.000364032,17168815.214,0
opencl-kernel,Tesla P40,GPU,w8,secp256k1,256,DIVIDE,21000,0.000455995,46053127.427,0
opencl-e2e,Tesla P40,GPU,w8,secp256k1,256,DIVIDE,21000,0.001344174,15622978.384,0
opencl-kernel,Tesla P40,GPU,w16,secp256k1,256,DIVIDE,21000,0.000323043,65006784.495,0
opencl-e2e,Tesla P40,GPU,w16,secp256k1,256,DIVIDE,21000,0.001063168,19752290.921,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,secp256k1,256,ISQRT,1562,0.000173577,8998894.600,0
opencl-kernel,Tesla P40,GPU,w8,secp256k1,256,ISQRT,21000,0.006450470,3255576.689,0
opencl-e2e,Tesla P40,GPU,w8,secp256k1,256,ISQRT,21000,0.007211928,2911842.705,0
opencl-kernel,Tesla P40,GPU,w16,secp256k1,256,ISQRT,21000,0.003959726,5303397.153,0
opencl-e2e,Tesla P40,GPU,w16,secp256k1,256,ISQRT,21000,0.004640270,4525598.702,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,secp256k1,256,MODMUL_R2,50000,0.004374592,11429637.064,0
opencl-kernel,Tesla P40,GPU,w8,secp256k1,256,MODMUL_R2,50000,0.000389123,128494041.242,0
opencl-e2e,Tesla P40,GPU,w8,secp256k1,256,MODMUL_R2,50000,0.001695957,29481878.947,0
opencl-kernel,Tesla P40,GPU,w16,secp256k1,256,MODMUL_R2,50000,0.000124920,400255652.641,0
opencl-e2e,Tesla P40,GPU,w16,secp256k1,256,MODMUL_R2,50000,0.001443684,34633621.043,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,rsa256(composite),256,ADD,50000,0.001004452,49778380.743,0
opencl-kernel,Tesla P40,GPU,w8,rsa256(composite),256,ADD,50000,0.000108891,459175049.767,0
opencl-e2e,Tesla P40,GPU,w8,rsa256(composite),256,ADD,50000,0.001594737,31353133.403,0
opencl-kernel,Tesla P40,GPU,w16,rsa256(composite),256,ADD,50000,0.000062545,799423609.513,0
opencl-e2e,Tesla P40,GPU,w16,rsa256(composite),256,ADD,50000,0.001224439,40835030.886,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,rsa256(composite),256,SUBTRACT,50000,0.000711011,70322399.893,0
opencl-kernel,Tesla P40,GPU,w8,rsa256(composite),256,SUBTRACT,50000,0.000109040,458547551.156,0
opencl-e2e,Tesla P40,GPU,w8,rsa256(composite),256,SUBTRACT,50000,0.001559330,32065055.274,0
opencl-kernel,Tesla P40,GPU,w16,rsa256(composite),256,SUBTRACT,50000,0.000063733,784523363.448,0
opencl-e2e,Tesla P40,GPU,w16,rsa256(composite),256,SUBTRACT,50000,0.001275201,39209502.082,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,rsa256(composite),256,ADDMOD,50000,0.002163506,23110634.955,0
opencl-kernel,Tesla P40,GPU,w8,rsa256(composite),256,ADDMOD,50000,0.000142060,351963990.081,0
opencl-e2e,Tesla P40,GPU,w8,rsa256(composite),256,ADDMOD,50000,0.001625795,30754182.035,0
opencl-kernel,Tesla P40,GPU,w16,rsa256(composite),256,ADDMOD,50000,0.000079667,627612729.457,0
opencl-e2e,Tesla P40,GPU,w16,rsa256(composite),256,ADDMOD,50000,0.001165269,42908549.406,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,rsa256(composite),256,SUBTRACTMOD,50000,0.002148890,23267827.333,0
opencl-kernel,Tesla P40,GPU,w8,rsa256(composite),256,SUBTRACTMOD,50000,0.000153891,324905197.766,0
opencl-e2e,Tesla P40,GPU,w8,rsa256(composite),256,SUBTRACTMOD,50000,0.001727827,28938084.129,0
opencl-kernel,Tesla P40,GPU,w16,rsa256(composite),256,SUBTRACTMOD,50000,0.000084876,589094104.351,0
opencl-e2e,Tesla P40,GPU,w16,rsa256(composite),256,SUBTRACTMOD,50000,0.001208110,41386959.318,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.001032416,48430089.714,0
opencl-kernel,Tesla P40,GPU,w8,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.005050814,9899394.411,0
opencl-e2e,Tesla P40,GPU,w8,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.006831299,7319252.364,0
opencl-kernel,Tesla P40,GPU,w16,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.001270761,39346501.359,0
opencl-e2e,Tesla P40,GPU,w16,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.002756699,18137634.980,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000973460,51363177.093,0
opencl-kernel,Tesla P40,GPU,w8,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.003124874,16000645.902,0
opencl-e2e,Tesla P40,GPU,w8,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.004782213,10455410.720,0
opencl-kernel,Tesla P40,GPU,w16,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000788830,63385014.222,0
opencl-e2e,Tesla P40,GPU,w16,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.002346759,21305980.195,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.007861365,6360218.722,0
opencl-kernel,Tesla P40,GPU,w8,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000361896,138161282.764,0
opencl-e2e,Tesla P40,GPU,w8,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.001772394,28210432.751,0
opencl-kernel,Tesla P40,GPU,w16,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000108768,459694030.461,0
opencl-e2e,Tesla P40,GPU,w16,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.001309200,38191263.088,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,rsa256(composite),256,COMPARE,50000,0.000386300,129433072.677,0
opencl-kernel,Tesla P40,GPU,w8,rsa256(composite),256,COMPARE,50000,0.000085044,587931273.254,0
opencl-e2e,Tesla P40,GPU,w8,rsa256(composite),256,COMPARE,50000,0.001565589,31936864.732,0
opencl-kernel,Tesla P40,GPU,w16,rsa256(composite),256,COMPARE,50000,0.000050343,993184619.511,0
opencl-e2e,Tesla P40,GPU,w16,rsa256(composite),256,COMPARE,50000,0.001146797,43599692.049,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,rsa256(composite),256,REDUCE,6250,0.000208077,30036988.060,0
opencl-kernel,Tesla P40,GPU,w8,rsa256(composite),256,REDUCE,21000,0.000237857,88288344.436,0
opencl-e2e,Tesla P40,GPU,w8,rsa256(composite),256,REDUCE,21000,0.000931541,22543286.268,0
opencl-kernel,Tesla P40,GPU,w16,rsa256(composite),256,REDUCE,21000,0.000130643,160743231.635,0
opencl-e2e,Tesla P40,GPU,w16,rsa256(composite),256,REDUCE,21000,0.000741076,28337176.232,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,rsa256(composite),256,MODMUL,3125,0.000707248,4418534.985,0
opencl-kernel,Tesla P40,GPU,w8,rsa256(composite),256,MODMUL,21000,0.000674069,31154073.243,0
opencl-e2e,Tesla P40,GPU,w8,rsa256(composite),256,MODMUL,21000,0.001437387,14609844.484,0
opencl-kernel,Tesla P40,GPU,w16,rsa256(composite),256,MODMUL,21000,0.000389896,53860502.783,0
opencl-e2e,Tesla P40,GPU,w16,rsa256(composite),256,MODMUL,21000,0.000966500,21727888.785,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,rsa256(composite),256,MODEXP,781,0.007069690,110471.602,0
opencl-kernel,Tesla P40,GPU,w8,rsa256(composite),256,MODEXP,21000,0.029281274,717181.911,0
opencl-e2e,Tesla P40,GPU,w8,rsa256(composite),256,MODEXP,21000,0.030049303,698851.482,0
opencl-kernel,Tesla P40,GPU,w16,rsa256(composite),256,MODEXP,21000,0.007170147,2928810.234,0
opencl-e2e,Tesla P40,GPU,w16,rsa256(composite),256,MODEXP,21000,0.007842241,2677806.049,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,rsa256(composite),256,EXPONENTIATION,781,0.002984260,261706.422,0
opencl-kernel,Tesla P40,GPU,w8,rsa256(composite),256,EXPONENTIATION,21000,0.155186883,135320.715,0
opencl-e2e,Tesla P40,GPU,w8,rsa256(composite),256,EXPONENTIATION,21000,0.155993580,134620.925,0
opencl-kernel,Tesla P40,GPU,w16,rsa256(composite),256,EXPONENTIATION,21000,0.028120324,746790.826,0
opencl-e2e,Tesla P40,GPU,w16,rsa256(composite),256,EXPONENTIATION,21000,0.028887889,726948.241,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,rsa256(composite),256,DIVIDE,6250,0.000654022,9556253.803,0
opencl-kernel,Tesla P40,GPU,w8,rsa256(composite),256,DIVIDE,21000,0.000450749,46589102.740,0
opencl-e2e,Tesla P40,GPU,w8,rsa256(composite),256,DIVIDE,21000,0.001392831,15077205.041,0
opencl-kernel,Tesla P40,GPU,w16,rsa256(composite),256,DIVIDE,21000,0.000278940,75285018.686,0
opencl-e2e,Tesla P40,GPU,w16,rsa256(composite),256,DIVIDE,21000,0.001141332,18399552.756,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,rsa256(composite),256,ISQRT,1562,0.000154554,10106490.485,0
opencl-kernel,Tesla P40,GPU,w8,rsa256(composite),256,ISQRT,21000,0.006442438,3259635.621,0
opencl-e2e,Tesla P40,GPU,w8,rsa256(composite),256,ISQRT,21000,0.007215485,2910407.279,0
opencl-kernel,Tesla P40,GPU,w16,rsa256(composite),256,ISQRT,21000,0.003958519,5305014.526,0
opencl-e2e,Tesla P40,GPU,w16,rsa256(composite),256,ISQRT,21000,0.004683399,4483922.792,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,rsa256(composite),256,MODMUL_R2,50000,0.004525447,11048632.246,0
opencl-kernel,Tesla P40,GPU,w8,rsa256(composite),256,MODMUL_R2,50000,0.000387155,129147245.700,0
opencl-e2e,Tesla P40,GPU,w8,rsa256(composite),256,MODMUL_R2,50000,0.001683166,29705922.929,0
opencl-kernel,Tesla P40,GPU,w16,rsa256(composite),256,MODMUL_R2,50000,0.000126204,396183994.598,0
opencl-e2e,Tesla P40,GPU,w16,rsa256(composite),256,MODMUL_R2,50000,0.001579079,31664025.368,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,brainpoolP512r1,512,ADD,25000,0.000516232,48427850.815,0
opencl-kernel,Tesla P40,GPU,w8,brainpoolP512r1,512,ADD,25000,0.000122273,204460719.250,0
opencl-e2e,Tesla P40,GPU,w8,brainpoolP512r1,512,ADD,25000,0.001411282,17714390.282,0
opencl-kernel,Tesla P40,GPU,w16,brainpoolP512r1,512,ADD,25000,0.000067334,371283873.622,0
opencl-e2e,Tesla P40,GPU,w16,brainpoolP512r1,512,ADD,25000,0.001485301,16831605.756,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,brainpoolP512r1,512,SUBTRACT,25000,0.000379227,65923598.894,0
opencl-kernel,Tesla P40,GPU,w8,brainpoolP512r1,512,SUBTRACT,25000,0.000121369,205983360.830,0
opencl-e2e,Tesla P40,GPU,w8,brainpoolP512r1,512,SUBTRACT,25000,0.001523440,16410229.424,0
opencl-kernel,Tesla P40,GPU,w16,brainpoolP512r1,512,SUBTRACT,25000,0.000066234,377449467.612,0
opencl-e2e,Tesla P40,GPU,w16,brainpoolP512r1,512,SUBTRACT,25000,0.001407021,17768036.684,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,brainpoolP512r1,512,ADDMOD,25000,0.001193461,20947479.494,0
opencl-kernel,Tesla P40,GPU,w8,brainpoolP512r1,512,ADDMOD,25000,0.000170187,146897156.022,0
opencl-e2e,Tesla P40,GPU,w8,brainpoolP512r1,512,ADDMOD,25000,0.001449064,17252517.465,0
opencl-kernel,Tesla P40,GPU,w16,brainpoolP512r1,512,ADDMOD,25000,0.000088007,284068453.148,0
opencl-e2e,Tesla P40,GPU,w16,brainpoolP512r1,512,ADDMOD,25000,0.001383210,18073899.693,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,brainpoolP512r1,512,SUBTRACTMOD,25000,0.001058325,23622234.616,0
opencl-kernel,Tesla P40,GPU,w8,brainpoolP512r1,512,SUBTRACTMOD,25000,0.000186360,134148976.649,0
opencl-e2e,Tesla P40,GPU,w8,brainpoolP512r1,512,SUBTRACTMOD,25000,0.001433787,17436342.437,0
opencl-kernel,Tesla P40,GPU,w16,brainpoolP512r1,512,SUBTRACTMOD,25000,0.000093377,267731990.196,0
opencl-e2e,Tesla P40,GPU,w16,brainpoolP512r1,512,SUBTRACTMOD,25000,0.001383535,18069653.622,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,brainpoolP512r1,512,MULTIPLYOPERANDSCANNING,25000,0.001095080,22829381.292,0
opencl-kernel,Tesla P40,GPU,w8,brainpoolP512r1,512,MULTIPLYOPERANDSCANNING,25000,0.011174738,2237188.928,0
opencl-e2e,Tesla P40,GPU,w8,brainpoolP512r1,512,MULTIPLYOPERANDSCANNING,25000,0.012802280,1952777.194,0
opencl-kernel,Tesla P40,GPU,w16,brainpoolP512r1,512,MULTIPLYOPERANDSCANNING,25000,0.002882914,8671781.642,0
opencl-e2e,Tesla P40,GPU,w16,brainpoolP512r1,512,MULTIPLYOPERANDSCANNING,25000,0.004510652,5542435.943,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,brainpoolP512r1,512,MULTIPLYPRODUCTSCANNING,25000,0.001142166,21888235.201,0
opencl-kernel,Tesla P40,GPU,w8,brainpoolP512r1,512,MULTIPLYPRODUCTSCANNING,25000,0.006157106,4060349.117,0
opencl-e2e,Tesla P40,GPU,w8,brainpoolP512r1,512,MULTIPLYPRODUCTSCANNING,25000,0.007764787,3219663.356,0
opencl-kernel,Tesla P40,GPU,w16,brainpoolP512r1,512,MULTIPLYPRODUCTSCANNING,25000,0.001545121,16179960.565,0
opencl-e2e,Tesla P40,GPU,w16,brainpoolP512r1,512,MULTIPLYPRODUCTSCANNING,25000,0.003091525,8086623.775,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,brainpoolP512r1,512,MONTGOMERYMULTIPLICATION,25000,0.008737209,2861325.618,0
opencl-kernel,Tesla P40,GPU,w8,brainpoolP512r1,512,MONTGOMERYMULTIPLICATION,25000,0.000965621,25890072.483,0
opencl-e2e,Tesla P40,GPU,w8,brainpoolP512r1,512,MONTGOMERYMULTIPLICATION,25000,0.002321288,10769882.975,0
opencl-kernel,Tesla P40,GPU,w16,brainpoolP512r1,512,MONTGOMERYMULTIPLICATION,25000,0.000221223,113008087.599,0
opencl-e2e,Tesla P40,GPU,w16,brainpoolP512r1,512,MONTGOMERYMULTIPLICATION,25000,0.001455507,17176145.396,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,brainpoolP512r1,512,COMPARE,25000,0.000404174,61854516.149,0
opencl-kernel,Tesla P40,GPU,w8,brainpoolP512r1,512,COMPARE,25000,0.000089508,279304594.287,0
opencl-e2e,Tesla P40,GPU,w8,brainpoolP512r1,512,COMPARE,25000,0.001399869,17858815.636,0
opencl-kernel,Tesla P40,GPU,w16,brainpoolP512r1,512,COMPARE,25000,0.000050654,493545058.996,0
opencl-e2e,Tesla P40,GPU,w16,brainpoolP512r1,512,COMPARE,25000,0.001127393,22175053.716,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,brainpoolP512r1,512,REDUCE,3125,0.000106666,29297056.930,0
opencl-kernel,Tesla P40,GPU,w8,brainpoolP512r1,512,REDUCE,21000,0.000759266,27658296.453,0
opencl-e2e,Tesla P40,GPU,w8,brainpoolP512r1,512,REDUCE,21000,0.001914641,10968114.243,0
opencl-kernel,Tesla P40,GPU,w16,brainpoolP512r1,512,REDUCE,21000,0.000431067,48716316.088,0
opencl-e2e,Tesla P40,GPU,w16,brainpoolP512r1,512,REDUCE,21000,0.001572461,13354863.345,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,brainpoolP512r1,512,MODMUL,1562,0.000331328,4714361.348,0
opencl-kernel,Tesla P40,GPU,w8,brainpoolP512r1,512,MODMUL,21000,0.002421840,8671092.717,0
opencl-e2e,Tesla P40,GPU,w8,brainpoolP512r1,512,MODMUL,21000,0.003729835,5630275.991,0
opencl-kernel,Tesla P40,GPU,w16,brainpoolP512r1,512,MODMUL,21000,0.001249450,16807394.903,0
opencl-e2e,Tesla P40,GPU,w16,brainpoolP512r1,512,MODMUL,21000,0.002282267,9201377.520,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,brainpoolP512r1,512,MODEXP,390,0.020153182,19351.783,0
opencl-kernel,Tesla P40,GPU,w8,brainpoolP512r1,512,MODEXP,21000,0.516889159,40627.666,0
opencl-e2e,Tesla P40,GPU,w8,brainpoolP512r1,512,MODEXP,21000,0.518371165,40511.513,0
opencl-kernel,Tesla P40,GPU,w16,brainpoolP512r1,512,MODEXP,21000,0.049343605,425587.064,0
opencl-e2e,Tesla P40,GPU,w16,brainpoolP512r1,512,MODEXP,21000,0.050688557,414294.691,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,brainpoolP512r1,512,EXPONENTIATION,390,0.005681265,68646.684,0
opencl-kernel,Tesla P40,GPU,w8,brainpoolP512r1,512,EXPONENTIATION,21000,1.263222017,16624.156,0
opencl-e2e,Tesla P40,GPU,w8,brainpoolP512r1,512,EXPONENTIATION,21000,1.262527809,16633.297,0
opencl-kernel,Tesla P40,GPU,w16,brainpoolP512r1,512,EXPONENTIATION,21000,0.308650542,68038.112,0
opencl-e2e,Tesla P40,GPU,w16,brainpoolP512r1,512,EXPONENTIATION,21000,0.310038782,67733.462,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,brainpoolP512r1,512,DIVIDE,3125,0.000198815,15718128.502,0
opencl-kernel,Tesla P40,GPU,w8,brainpoolP512r1,512,DIVIDE,21000,0.001890174,11110087.612,0
opencl-e2e,Tesla P40,GPU,w8,brainpoolP512r1,512,DIVIDE,21000,0.003443269,6098855.785,0
opencl-kernel,Tesla P40,GPU,w16,brainpoolP512r1,512,DIVIDE,21000,0.002417028,8688356.292,0
opencl-e2e,Tesla P40,GPU,w16,brainpoolP512r1,512,DIVIDE,21000,0.003968815,5291251.808,0
library,Intel(R) Xeon(R) Gold 6146 CPU @ 3.20GHz,host-cpu,gmp-1t,brainpoolP512r1,512,ISQRT,781,0.000132806,5880762.799,0
opencl-kernel,Tesla P40,GPU,w8,brainpoolP512r1,512,ISQRT,21000,0.047996990,437527.435,0
opencl-e2e,Tesla P40,GPU,w8,brainpoolP512r1,512,ISQRT,21000,0.049420351,424926.161,0
opencl-kernel,Tesla P40,GPU,w16,brainpoolP512r1,512,ISQRT,21000,0.027876265,753329.039,0
