kind,device,device_type,kernel,modulus,bits,operation,items,seconds,ops_per_sec,mismatches
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.002218279,22539996.707,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000043835,1140640382.429,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.001908696,26195894.673,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000036603,1366005539.123,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.002025349,24687102.509,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.012771380,3915003.698,0
library,Tesla V100-PCIE-32GB,gpu,cgbn,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000022976,2176183844.011,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000362204,138043739.661,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.001427320,35030686.716,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000116812,428037976.177,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.002102367,23782717.314,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000042829,1167434260.583,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.001975381,25311572.185,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000045620,1096010007.324,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.001932058,25879140.037,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000043538,1148423825.363,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.002032767,24597014.203,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.028883631,1731084.295,0
library,Tesla V100-PCIE-32GB,gpu,cgbn,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000022112,2261215629.522,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000181509,275468423.093,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.001184213,42222134.909,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000061402,814305975.857,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.001586405,31517803.262,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000025717,1944233480.001,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.001342824,37234959.376,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000038012,1315376484.136,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.001328921,37624507.152,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000030571,1635536264.247,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.001406741,35543145.992,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,COMPARE,50000,0.004300209,11627341.847,0
library,Tesla V100-PCIE-32GB,gpu,cgbn,secp256k1,256,COMPARE,50000,0.000022208,2251440922.190,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,COMPARE,50000,0.000059153,845265502.179,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,COMPARE,50000,0.000998883,50055913.242,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,COMPARE,50000,0.000035552,1406387666.918,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,COMPARE,50000,0.001418352,35252179.730,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,COMPARE,50000,0.000023020,2172016575.217,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,COMPARE,50000,0.001370617,36479919.168,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,COMPARE,50000,0.000022090,2263463518.698,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,COMPARE,50000,0.001435926,34820734.247,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,REDUCE,6250,0.000439259,14228507.852,0
library,Tesla V100-PCIE-32GB,gpu,cgbn,secp256k1,256,REDUCE,50000,0.000022368,2235336194.564,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,REDUCE,50000,0.000309131,161743731.055,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,REDUCE,50000,0.001243867,40197224.302,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,REDUCE,50000,0.000208374,239953165.255,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,REDUCE,50000,0.001680193,29758486.021,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,REDUCE,50000,0.000081488,613586917.284,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,REDUCE,50000,0.001459592,34256147.777,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,REDUCE,50000,0.000071686,697486317.472,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,REDUCE,50000,0.001499927,33334955.176,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,MODMUL,3125,0.001284155,2433506.849,0
library,Tesla V100-PCIE-32GB,gpu,cgbn,secp256k1,256,MODMUL,50000,0.000041856,1194571865.443,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,MODMUL,50000,0.000842688,59333939.286,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,MODMUL,50000,0.001793825,27873398.876,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,MODMUL,50000,0.000484036,103298091.364,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,MODMUL,50000,0.002094541,23871578.799,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,MODMUL,50000,0.000230794,216643453.409,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,MODMUL,50000,0.001621381,30837910.801,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,MODMUL,50000,0.000161458,309677982.629,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,MODMUL,50000,0.001474099,33919024.414,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,MODEXP,781,0.020525776,38049.719,0
library,Tesla V100-PCIE-32GB,gpu,cgbn,secp256k1,256,MODEXP,50000,0.079579487,628302.618,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,MODEXP,50000,0.037811130,1322361.961,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,MODEXP,50000,0.038833820,1287537.513,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,MODEXP,50000,0.006862134,7286363.133,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,MODEXP,50000,0.008575583,5830507.388,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,MODEXP,50000,0.007160831,6982429.823,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,MODEXP,50000,0.008832452,5660942.169,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,MODEXP,50000,0.002533626,19734562.807,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,MODEXP,50000,0.004030475,12405485.571,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,EXPONENTIATION,781,0.006131917,127366.368,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,EXPONENTIATION,50000,0.055685965,897892.315,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,EXPONENTIATION,50000,0.056616902,883128.505,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,EXPONENTIATION,50000,0.019909517,2511361.774,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,EXPONENTIATION,50000,0.021583802,2316552.020,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,EXPONENTIATION,50000,0.000971660,51458328.094,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,EXPONENTIATION,50000,0.002560829,19524927.822,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,EXPONENTIATION,50000,0.000792612,63082569.705,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,EXPONENTIATION,50000,0.002155950,23191631.812,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,DIVIDE,6250,0.001104825,5657004.494,0
library,Tesla V100-PCIE-32GB,gpu,cgbn,secp256k1,256,DIVIDE,50000,0.000025056,1995530012.771,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,DIVIDE,50000,0.000583005,85762563.208,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,DIVIDE,50000,0.001689087,29601790.484,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,DIVIDE,50000,0.000427978,116828435.959,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,DIVIDE,50000,0.002401897,20816879.453,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,DIVIDE,50000,0.000164778,303438617.751,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,DIVIDE,50000,0.002054963,24331337.994,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,DIVIDE,50000,0.000181573,275371372.443,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,DIVIDE,50000,0.002294422,21791980.622,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,ISQRT,1562,0.000366234,4265032.881,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,ISQRT,50000,0.007250841,6895751.809,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,ISQRT,50000,0.008213143,6087803.386,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,ISQRT,50000,0.005728113,8728878.080,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,ISQRT,50000,0.007487819,6677511.883,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,ISQRT,50000,0.001795925,27840804.974,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,ISQRT,50000,0.003407417,14673871.812,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,ISQRT,50000,0.001238999,40355159.073,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,ISQRT,50000,0.003527314,14175091.656,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,secp256k1,256,MODMUL_R2,50000,0.030192364,1656047.867,0
library,Tesla V100-PCIE-32GB,gpu,cgbn,secp256k1,256,MODMUL_R2,50000,0.000024832,2013530927.835,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,MODMUL_R2,50000,0.000207134,241389633.431,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w8,secp256k1,256,MODMUL_R2,50000,0.001201690,41608068.636,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,MODMUL_R2,50000,0.000067367,742203314.451,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w16,secp256k1,256,MODMUL_R2,50000,0.001340901,37288363.450,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,MODMUL_R2,50000,0.000046629,1072294226.794,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-opt,secp256k1,256,MODMUL_R2,50000,0.001362999,36683813.492,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,MODMUL_R2,50000,0.000039588,1263010220.609,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-o64,secp256k1,256,MODMUL_R2,50000,0.002228438,22437240.398,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,rsa256(composite),256,ADD,50000,0.013149819,3802333.709,0
library,Tesla V100-PCIE-32GB,gpu,cgbn,rsa256(composite),256,ADD,50000,0.000022528,2219460227.273,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w8,rsa256(composite),256,ADD,50000,0.000058511,854539598.811,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w8,rsa256(composite),256,ADD,50000,0.000991533,50426965.799,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w16,rsa256(composite),256,ADD,50000,0.000034986,1429145233.540,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w16,rsa256(composite),256,ADD,50000,0.001379365,36248564.044,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32,rsa256(composite),256,ADD,50000,0.000021274,2350290188.353,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32,rsa256(composite),256,ADD,50000,0.001360595,36748628.534,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-opt,rsa256(composite),256,ADD,50000,0.000023145,2160294192.562,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-opt,rsa256(composite),256,ADD,50000,0.001295540,38593944.901,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-o64,rsa256(composite),256,ADD,50000,0.000023932,2089256081.022,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-o64,rsa256(composite),256,ADD,50000,0.002219120,22531453.498,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,rsa256(composite),256,SUBTRACT,50000,0.011781581,4243912.582,0
library,Tesla V100-PCIE-32GB,gpu,cgbn,rsa256(composite),256,SUBTRACT,50000,0.000023552,2122961956.522,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w8,rsa256(composite),256,SUBTRACT,50000,0.000059406,841666079.619,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w8,rsa256(composite),256,SUBTRACT,50000,0.000999672,50016405.925,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w16,rsa256(composite),256,SUBTRACT,50000,0.000035919,1392024818.744,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w16,rsa256(composite),256,SUBTRACT,50000,0.001358843,36796007.941,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32,rsa256(composite),256,SUBTRACT,50000,0.000021447,2331319876.892,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32,rsa256(composite),256,SUBTRACT,50000,0.001408124,35508236.659,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-opt,rsa256(composite),256,SUBTRACT,50000,0.000023562,2122050868.343,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-opt,rsa256(composite),256,SUBTRACT,50000,0.001313823,38056875.534,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-o64,rsa256(composite),256,SUBTRACT,50000,0.000023137,2161044200.357,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-o64,rsa256(composite),256,SUBTRACT,50000,0.002226734,22454410.122,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,rsa256(composite),256,ADDMOD,50000,0.018470196,2707063.856,0
library,Tesla V100-PCIE-32GB,gpu,cgbn,rsa256(composite),256,ADDMOD,50000,0.000022656,2206920903.955,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w8,rsa256(composite),256,ADDMOD,50000,0.000081196,615793730.613,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w8,rsa256(composite),256,ADDMOD,50000,0.001067486,46839021.357,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w16,rsa256(composite),256,ADDMOD,50000,0.000046615,1072618256.376,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w16,rsa256(composite),256,ADDMOD,50000,0.001383091,36150911.940,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32,rsa256(composite),256,ADDMOD,50000,0.000026807,1865179417.295,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32,rsa256(composite),256,ADDMOD,50000,0.001384400,36116727.596,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-opt,rsa256(composite),256,ADDMOD,50000,0.000027168,1840395289.923,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-opt,rsa256(composite),256,ADDMOD,50000,0.001356794,36851580.318,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w32-o64,rsa256(composite),256,ADDMOD,50000,0.000024869,2010535989.102,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w32-o64,rsa256(composite),256,ADDMOD,50000,0.002197309,22755105.863,0
library,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,host-cpu,gmp-1t,rsa256(composite),256,SUBTRACTMOD,50000,0.016536601,3023595.961,0
library,Tesla V100-PCIE-32GB,gpu,cgbn,rsa256(composite),256,SUBTRACTMOD,50000,0.000023360,2140410958.904,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w8,rsa256(composite),256,SUBTRACTMOD,50000,0.000087141,573782712.510,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w8,rsa256(composite),256,SUBTRACTMOD,50000,0.001039109,48118146.533,0
opencl-kernel,Tesla V100-PCIE-32GB,GPU,w16,rsa256(composite),256,SUBTRACTMOD,50000,0.000051467,971496658.207,0
opencl-e2e,Tesla V100-PCIE-32GB,GPU,w16,rsa256(composite),256,SUBTRACTMOD,50000,0.001377327,36302199.355,0
