kind,device,device_type,kernel,modulus,bits,operation,items,seconds,ops_per_sec,mismatches
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,ADDMOD,50000,0.002756126,18141405.778,0
library,Quadro RTX 8000,gpu,cgbn,secp256k1,256,ADDMOD,50000,0.000028608,1747762863.535,0
opencl-kernel,Quadro RTX 8000,GPU,w8,secp256k1,256,ADDMOD,50000,0.000086724,576541275.837,0
opencl-e2e,Quadro RTX 8000,GPU,w8,secp256k1,256,ADDMOD,50000,0.000748091,66836796.465,0
opencl-kernel,Quadro RTX 8000,GPU,w16,secp256k1,256,ADDMOD,50000,0.000036629,1365041728.960,0
opencl-e2e,Quadro RTX 8000,GPU,w16,secp256k1,256,ADDMOD,50000,0.000683689,73132664.447,0
opencl-kernel,Quadro RTX 8000,GPU,w32,secp256k1,256,ADDMOD,50000,0.000021982,2274587603.271,0
opencl-e2e,Quadro RTX 8000,GPU,w32,secp256k1,256,ADDMOD,50000,0.000660375,75714556.873,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,ADDMOD,50000,0.000016291,3069192996.899,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,ADDMOD,50000,0.000676626,73896055.005,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,SUBTRACTMOD,50000,0.002548301,19620916.870,0
library,Quadro RTX 8000,gpu,cgbn,secp256k1,256,SUBTRACTMOD,50000,0.000028672,1743861607.143,0
opencl-kernel,Quadro RTX 8000,GPU,w8,secp256k1,256,SUBTRACTMOD,50000,0.000086584,577473041.551,0
opencl-e2e,Quadro RTX 8000,GPU,w8,secp256k1,256,SUBTRACTMOD,50000,0.000749093,66747385.192,0
opencl-kernel,Quadro RTX 8000,GPU,w16,secp256k1,256,SUBTRACTMOD,50000,0.000036399,1373659846.609,0
opencl-e2e,Quadro RTX 8000,GPU,w16,secp256k1,256,SUBTRACTMOD,50000,0.000685061,72986191.077,0
opencl-kernel,Quadro RTX 8000,GPU,w32,secp256k1,256,SUBTRACTMOD,50000,0.000021891,2284046806.564,0
opencl-e2e,Quadro RTX 8000,GPU,w32,secp256k1,256,SUBTRACTMOD,50000,0.000668050,74844694.699,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,SUBTRACTMOD,50000,0.000016241,3078653049.287,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,SUBTRACTMOD,50000,0.000676666,73891681.643,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.001155915,43255768.077,0
opencl-kernel,Quadro RTX 8000,GPU,w8,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.002256537,22157847.704,0
opencl-e2e,Quadro RTX 8000,GPU,w8,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.003129074,15979167.680,0
opencl-kernel,Quadro RTX 8000,GPU,w16,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000436980,114421701.020,0
opencl-e2e,Quadro RTX 8000,GPU,w16,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.001211572,41268699.773,0
opencl-kernel,Quadro RTX 8000,GPU,w32,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000119207,419438592.160,0
opencl-e2e,Quadro RTX 8000,GPU,w32,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000891955,56056633.110,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000029927,1670738435.446,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,MULTIPLYOPERANDSCANNING,50000,0.000806122,62025362.227,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.001157579,43193595.834,0
library,Quadro RTX 8000,gpu,cgbn,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000029472,1696525515.744,0
opencl-kernel,Quadro RTX 8000,GPU,w8,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000682567,73252880.694,0
opencl-e2e,Quadro RTX 8000,GPU,w8,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.001504418,33235444.436,0
opencl-kernel,Quadro RTX 8000,GPU,w16,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000146519,341252297.889,0
opencl-e2e,Quadro RTX 8000,GPU,w16,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000927251,53922841.865,0
opencl-kernel,Quadro RTX 8000,GPU,w32,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000044124,1133170975.827,0
opencl-e2e,Quadro RTX 8000,GPU,w32,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000820520,60936976.584,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000044755,1117195128.524,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,MULTIPLYPRODUCTSCANNING,50000,0.000828194,60372330.679,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.009234942,5414219.151,0
library,Quadro RTX 8000,gpu,cgbn,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000029536,1692849404.117,0
opencl-kernel,Quadro RTX 8000,GPU,w8,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000175353,285138892.312,0
opencl-e2e,Quadro RTX 8000,GPU,w8,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000841999,59382496.091,0
opencl-kernel,Quadro RTX 8000,GPU,w16,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000036990,1351715321.235,0
opencl-e2e,Quadro RTX 8000,GPU,w16,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000656658,76143154.049,0
opencl-kernel,Quadro RTX 8000,GPU,w32,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000016051,3115049025.950,0
opencl-e2e,Quadro RTX 8000,GPU,w32,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000669813,74647698.348,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000022463,2225879110.263,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,MONTGOMERYMULTIPLICATION,50000,0.000670324,74590786.031,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,COMPARE,50000,0.000382747,130634584.637,0
library,Quadro RTX 8000,gpu,cgbn,secp256k1,256,COMPARE,50000,0.000029600,1689189189.189,0
opencl-kernel,Quadro RTX 8000,GPU,w8,secp256k1,256,COMPARE,50000,0.000056558,884047361.423,0
opencl-e2e,Quadro RTX 8000,GPU,w8,secp256k1,256,COMPARE,50000,0.000738192,67733045.178,0
opencl-kernel,Quadro RTX 8000,GPU,w16,secp256k1,256,COMPARE,50000,0.000025368,1970982192.648,0
opencl-e2e,Quadro RTX 8000,GPU,w16,secp256k1,256,COMPARE,50000,0.000693057,72144141.834,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,COMPARE,50000,0.000015349,3257514179.965,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,COMPARE,50000,0.000673320,74258905.967,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,REDUCE,6250,0.000141309,44229279.079,0
library,Quadro RTX 8000,gpu,cgbn,secp256k1,256,REDUCE,50000,0.000029344,1703925845.147,0
opencl-kernel,Quadro RTX 8000,GPU,w8,secp256k1,256,REDUCE,50000,0.000306883,162928474.652,0
opencl-e2e,Quadro RTX 8000,GPU,w8,secp256k1,256,REDUCE,50000,0.000978749,51085619.865,0
opencl-kernel,Quadro RTX 8000,GPU,w16,secp256k1,256,REDUCE,50000,0.000139375,358744434.700,0
opencl-e2e,Quadro RTX 8000,GPU,w16,secp256k1,256,REDUCE,50000,0.000782206,63921783.787,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,REDUCE,50000,0.000055235,905225116.342,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,REDUCE,50000,0.000700581,71369346.342,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,MODMUL,3125,0.000328273,9519514.413,0
library,Quadro RTX 8000,gpu,cgbn,secp256k1,256,MODMUL,50000,0.000045056,1109730113.636,0
opencl-kernel,Quadro RTX 8000,GPU,w8,secp256k1,256,MODMUL,50000,0.000818545,61083996.696,0
opencl-e2e,Quadro RTX 8000,GPU,w8,secp256k1,256,MODMUL,50000,0.001490131,33554096.459,0
opencl-kernel,Quadro RTX 8000,GPU,w16,secp256k1,256,MODMUL,50000,0.000337220,148271145.145,0
opencl-e2e,Quadro RTX 8000,GPU,w16,secp256k1,256,MODMUL,50000,0.000977938,51127982.302,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,MODMUL,50000,0.000211893,235968284.742,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,MODMUL,50000,0.000861988,58005452.095,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,MODEXP,781,0.008455371,92367.325,0
library,Quadro RTX 8000,gpu,cgbn,secp256k1,256,MODEXP,50000,0.073955581,676081.498,0
opencl-kernel,Quadro RTX 8000,GPU,w8,secp256k1,256,MODEXP,50000,0.033577923,1489073.641,0
opencl-e2e,Quadro RTX 8000,GPU,w8,secp256k1,256,MODEXP,50000,0.034199123,1462025.794,0
opencl-kernel,Quadro RTX 8000,GPU,w16,secp256k1,256,MODEXP,50000,0.005142410,9723067.489,0
opencl-e2e,Quadro RTX 8000,GPU,w16,secp256k1,256,MODEXP,50000,0.005908196,8462820.323,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,MODEXP,50000,0.004745126,10537127.984,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,MODEXP,50000,0.005506794,9079693.246,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,EXPONENTIATION,781,0.002807774,278156.279,0
opencl-kernel,Quadro RTX 8000,GPU,w8,secp256k1,256,EXPONENTIATION,50000,0.051353359,973646.147,0
opencl-e2e,Quadro RTX 8000,GPU,w8,secp256k1,256,EXPONENTIATION,50000,0.051900598,963380.037,0
opencl-kernel,Quadro RTX 8000,GPU,w16,secp256k1,256,EXPONENTIATION,50000,0.018182035,2749967.231,0
opencl-e2e,Quadro RTX 8000,GPU,w16,secp256k1,256,EXPONENTIATION,50000,0.018724036,2670364.454,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,EXPONENTIATION,50000,0.000882958,56627831.097,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,EXPONENTIATION,50000,0.001536019,32551682.507,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,DIVIDE,6250,0.000286193,21838402.200,0
library,Quadro RTX 8000,gpu,cgbn,secp256k1,256,DIVIDE,50000,0.000028672,1743861607.143,0
opencl-kernel,Quadro RTX 8000,GPU,w8,secp256k1,256,DIVIDE,50000,0.000426319,117283077.794,0
opencl-e2e,Quadro RTX 8000,GPU,w8,secp256k1,256,DIVIDE,50000,0.001221290,40940314.153,0
opencl-kernel,Quadro RTX 8000,GPU,w16,secp256k1,256,DIVIDE,50000,0.000283720,176230103.531,0
opencl-e2e,Quadro RTX 8000,GPU,w16,secp256k1,256,DIVIDE,50000,0.001059152,47207569.096,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,DIVIDE,50000,0.000157630,317198828.386,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,DIVIDE,50000,0.000940227,53178650.126,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,ISQRT,1562,0.000160836,9711761.136,0
opencl-kernel,Quadro RTX 8000,GPU,w8,secp256k1,256,ISQRT,50000,0.005048189,9904541.849,0
opencl-e2e,Quadro RTX 8000,GPU,w8,secp256k1,256,ISQRT,50000,0.005843140,8557043.030,0
opencl-kernel,Quadro RTX 8000,GPU,w16,secp256k1,256,ISQRT,50000,0.004126010,12118244.996,0
opencl-e2e,Quadro RTX 8000,GPU,w16,secp256k1,256,ISQRT,50000,0.004859854,10288374.915,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,ISQRT,50000,0.001314969,38023709.056,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,ISQRT,50000,0.001968691,25397584.899,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,secp256k1,256,MODMUL_R2,50000,0.005281893,9466302.958,0
library,Quadro RTX 8000,gpu,cgbn,secp256k1,256,MODMUL_R2,50000,0.000030336,1648206751.055,0
opencl-kernel,Quadro RTX 8000,GPU,w8,secp256k1,256,MODMUL_R2,50000,0.000153782,325135414.519,0
opencl-e2e,Quadro RTX 8000,GPU,w8,secp256k1,256,MODMUL_R2,50000,0.000811732,61596673.898,0
opencl-kernel,Quadro RTX 8000,GPU,w16,secp256k1,256,MODMUL_R2,50000,0.000044584,1121477514.400,0
opencl-e2e,Quadro RTX 8000,GPU,w16,secp256k1,256,MODMUL_R2,50000,0.000683849,73115558.462,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,MODMUL_R2,50000,0.000050957,981222367.014,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,secp256k1,256,MODMUL_R2,50000,0.000696533,71784118.792,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,ADD,50000,0.000917623,54488604.957,0
library,Quadro RTX 8000,gpu,cgbn,rsa256(composite),256,ADD,50000,0.000028672,1743861607.143,0
opencl-kernel,Quadro RTX 8000,GPU,w8,rsa256(composite),256,ADD,50000,0.000044194,1131374016.395,0
opencl-e2e,Quadro RTX 8000,GPU,w8,rsa256(composite),256,ADD,50000,0.000745156,67100036.151,0
opencl-kernel,Quadro RTX 8000,GPU,w16,rsa256(composite),256,ADD,50000,0.000026170,1910589638.698,0
opencl-e2e,Quadro RTX 8000,GPU,w16,rsa256(composite),256,ADD,50000,0.000676806,73876404.368,0
opencl-kernel,Quadro RTX 8000,GPU,w32,rsa256(composite),256,ADD,50000,0.000017514,2854861141.687,0
opencl-e2e,Quadro RTX 8000,GPU,w32,rsa256(composite),256,ADD,50000,0.000664974,75190898.733,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,ADD,50000,0.000022012,2271483957.225,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,ADD,50000,0.000667678,74886375.772,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,SUBTRACT,50000,0.000715318,69898991.461,0
library,Quadro RTX 8000,gpu,cgbn,rsa256(composite),256,SUBTRACT,50000,0.000028672,1743861607.143,0
opencl-kernel,Quadro RTX 8000,GPU,w8,rsa256(composite),256,SUBTRACT,50000,0.000044044,1135225644.929,0
opencl-e2e,Quadro RTX 8000,GPU,w8,rsa256(composite),256,SUBTRACT,50000,0.000746789,66953323.061,0
opencl-kernel,Quadro RTX 8000,GPU,w16,rsa256(composite),256,SUBTRACT,50000,0.000026320,1899688305.439,0
opencl-e2e,Quadro RTX 8000,GPU,w16,rsa256(composite),256,SUBTRACT,50000,0.000678359,73707302.999,0
opencl-kernel,Quadro RTX 8000,GPU,w32,rsa256(composite),256,SUBTRACT,50000,0.000018265,2737461309.402,0
opencl-e2e,Quadro RTX 8000,GPU,w32,rsa256(composite),256,SUBTRACT,50000,0.000662609,75459282.529,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,SUBTRACT,50000,0.000022102,2262247461.734,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,SUBTRACT,50000,0.000658611,75917366.208,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,ADDMOD,50000,0.002472267,20224352.623,0
library,Quadro RTX 8000,gpu,cgbn,rsa256(composite),256,ADDMOD,50000,0.000030048,1664004259.851,0
opencl-kernel,Quadro RTX 8000,GPU,w8,rsa256(composite),256,ADDMOD,50000,0.000058892,849012468.619,0
opencl-e2e,Quadro RTX 8000,GPU,w8,rsa256(composite),256,ADDMOD,50000,0.000764492,65402910.825,0
opencl-kernel,Quadro RTX 8000,GPU,w16,rsa256(composite),256,ADDMOD,50000,0.000033454,1494587878.957,0
opencl-e2e,Quadro RTX 8000,GPU,w16,rsa256(composite),256,ADDMOD,50000,0.000683859,73114488.048,0
opencl-kernel,Quadro RTX 8000,GPU,w32,rsa256(composite),256,ADDMOD,50000,0.000020038,2495246096.464,0
opencl-e2e,Quadro RTX 8000,GPU,w32,rsa256(composite),256,ADDMOD,50000,0.000667438,74913335.268,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,ADDMOD,50000,0.000020269,2466812530.010,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,ADDMOD,50000,0.000667418,74915556.635,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,SUBTRACTMOD,50000,0.002554132,19576122.874,0
library,Quadro RTX 8000,gpu,cgbn,rsa256(composite),256,SUBTRACTMOD,50000,0.000028672,1743861607.143,0
opencl-kernel,Quadro RTX 8000,GPU,w8,rsa256(composite),256,SUBTRACTMOD,50000,0.000063611,786028047.598,0
opencl-e2e,Quadro RTX 8000,GPU,w8,rsa256(composite),256,SUBTRACTMOD,50000,0.000748492,66800974.135,0
opencl-kernel,Quadro RTX 8000,GPU,w16,rsa256(composite),256,SUBTRACTMOD,50000,0.000037822,1321983974.785,0
opencl-e2e,Quadro RTX 8000,GPU,w16,rsa256(composite),256,SUBTRACTMOD,50000,0.000682025,73311097.388,0
opencl-kernel,Quadro RTX 8000,GPU,w32,rsa256(composite),256,SUBTRACTMOD,50000,0.000021882,2284970311.652,0
opencl-e2e,Quadro RTX 8000,GPU,w32,rsa256(composite),256,SUBTRACTMOD,50000,0.000665805,75097081.350,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,SUBTRACTMOD,50000,0.000020749,2409762161.677,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,SUBTRACTMOD,50000,0.000664893,75200087.965,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.001159573,43119321.619,0
opencl-kernel,Quadro RTX 8000,GPU,w8,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.001612533,31007115.129,0
opencl-e2e,Quadro RTX 8000,GPU,w8,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.002476405,20190559.415,0
opencl-kernel,Quadro RTX 8000,GPU,w16,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.000436600,114521283.949,0
opencl-e2e,Quadro RTX 8000,GPU,w16,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.001211682,41264956.821,0
opencl-kernel,Quadro RTX 8000,GPU,w32,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.000119597,418070853.183,0
opencl-e2e,Quadro RTX 8000,GPU,w32,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.000899159,55607510.476,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.000040026,1249190650.922,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.000808026,61879201.313,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.001158701,43151769.959,0
library,Quadro RTX 8000,gpu,cgbn,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000028800,1736111111.111,0
opencl-kernel,Quadro RTX 8000,GPU,w8,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000487145,102638837.015,0
opencl-e2e,Quadro RTX 8000,GPU,w8,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.001366045,36602012.811,0
opencl-kernel,Quadro RTX 8000,GPU,w16,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000148843,335924334.403,0
opencl-e2e,Quadro RTX 8000,GPU,w16,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000926530,53964794.030,0
opencl-kernel,Quadro RTX 8000,GPU,w32,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000044094,1133936862.337,0
opencl-e2e,Quadro RTX 8000,GPU,w32,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000817394,61170002.287,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000060856,821610195.313,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000834616,59907797.028,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.009238168,5412328.564,0
library,Quadro RTX 8000,gpu,cgbn,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000027584,1812645011.601,0
opencl-kernel,Quadro RTX 8000,GPU,w8,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000126911,393977311.137,0
opencl-e2e,Quadro RTX 8000,GPU,w8,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000843082,59306205.948,0
opencl-kernel,Quadro RTX 8000,GPU,w16,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000037632,1328658182.988,0
opencl-e2e,Quadro RTX 8000,GPU,w16,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000684090,73089777.666,0
opencl-kernel,Quadro RTX 8000,GPU,w32,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000016902,2958210937.543,0
opencl-e2e,Quadro RTX 8000,GPU,w32,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000670103,74615407.130,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000026410,1893223704.487,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000665514,75129922.333,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,COMPARE,50000,0.000377598,132415960.576,0
library,Quadro RTX 8000,gpu,cgbn,rsa256(composite),256,COMPARE,50000,0.000028672,1743861607.143,0
opencl-kernel,Quadro RTX 8000,GPU,w8,rsa256(composite),256,COMPARE,50000,0.000042070,1188490590.514,0
opencl-e2e,Quadro RTX 8000,GPU,w8,rsa256(composite),256,COMPARE,50000,0.000754594,66260788.033,0
opencl-kernel,Quadro RTX 8000,GPU,w16,rsa256(composite),256,COMPARE,50000,0.000025960,1926028850.742,0
opencl-e2e,Quadro RTX 8000,GPU,w16,rsa256(composite),256,COMPARE,50000,0.000674362,74144147.263,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,COMPARE,50000,0.000019507,2563210809.133,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,COMPARE,50000,0.000659613,75802030.345,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,REDUCE,6250,0.000232110,26926911.317,0
library,Quadro RTX 8000,gpu,cgbn,rsa256(composite),256,REDUCE,50000,0.000028672,1743861607.143,0
opencl-kernel,Quadro RTX 8000,GPU,w8,rsa256(composite),256,REDUCE,50000,0.000220909,226337525.098,0
opencl-e2e,Quadro RTX 8000,GPU,w8,rsa256(composite),256,REDUCE,50000,0.000928895,53827392.298,0
opencl-kernel,Quadro RTX 8000,GPU,w16,rsa256(composite),256,REDUCE,50000,0.000141750,352733462.547,0
opencl-e2e,Quadro RTX 8000,GPU,w16,rsa256(composite),256,REDUCE,50000,0.000784681,63720146.936,0
opencl-kernel,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,REDUCE,50000,0.000071045,703779183.053,0
opencl-e2e,Quadro RTX 8000,GPU,w32-opt,rsa256(composite),256,REDUCE,50000,0.000706583,70763092.194,0
library,AMD EPYC 7282 16-Core Processor,host-cpu,gmp-1t,rsa256(composite),256,MODMUL,3125,0.000326080,9583537.343,0
library,Quadro RTX 8000,gpu,cgbn,rsa256(composite),256,MODMUL,50000,0.000034752,1438766114.180,0
opencl-kernel,Quadro RTX 8000,GPU,w8,rsa256(composite),256,MODMUL,50000,0.000587256,85141754.588,0
